512813.019,1121827.066,210.42
512830.824,1121773.107,210.65
512836.195,1121755.618,210.49
512837.913,1121750.408,210.58
512820.118,1121804.307,210.37
512827.114,1121779.499,210.52
512828.615,1121774.861,210.47
512836.641,1121750.036,211.1
512832.332,1121763.2,210.39
512836.015,1121750.76,211.18
512809.923,1121830.925,210.56
512835.16,1121749.965,211.59
512824.801,1121780.673,210.46
512822.827,1121786.494,210.4
512833.682,1121751.864,210.71
512822.589,1121786.735,210.42
512813.942,1121812.914,210.54
512814.255,1121811.892,210.39
512829.381,1121761.209,210.43
512806.625,1121834.344,210.42
512829.218,1121759.11,210.42
512830.502,1121754.943,210.49
512806.428,1121833.206,210.39
512831.674,1121750.507,210.65
512830.484,1121753.703,210.63
512830.056,1121753.916,210.57
512826.06,1121765.858,210.7
512821.018,1121781.676,210.53
512823.183,1121774.464,210.56
512828.768,1121755.803,210.51
512823.978,1121770.37,210.43
512822.109,1121775.411,210.4
512824.421,1121767.638,210.42
512808.915,1121819.843,210.66
512804.965,1121832.605,210.45
512825.725,1121761.781,210.37
512824.062,1121766.18,210.62
512826.266,1121757.179,210.48
512820.726,1121774.829,210.46
512824.672,1121761.338,210.52
512823.556,1121765.144,210.91
512825.857,1121757.241,210.45
512823.15,1121765.776,210.73
512826.39,1121752.829,210.48
512815.225,1121790.8,210.59
512819.092,1121777.399,210.46
512802.981,1121831.867,210.55
512821.949,1121765.604,210.51
512824.029,1121757.522,210.53
512801.593,1121835.485,210.47
512818.175,1121776.205,210.55
512822.577,1121760.471,210.6
512821.447,1121763.577,210.49
512822.327,1121760.452,210.52
512825.073,1121750.017,210.86
512819.948,1121766.966,210.61
512823.177,1121755.468,210.51
512801.73,1121831.715,210.44
512806.044,1121816.351,210.57
512819.221,1121767.46,210.49
512818.513,1121766.065,210.9
512806.307,1121810.281,210.94
512804.426,1121816.471,210.43
512816.687,1121771.665,210.5
512820.441,1121756.035,210.61
512821.142,1121752.971,210.55
512821.435,1121751.909,210.43
512821.719,1121750.868,210.53
512817.448,1121765.321,210.79
512805.903,1121806.354,210.41
512818.16,1121760.818,210.51
512804.396,1121811.752,210.46
512816.484,1121764.597,210.65
512809.927,1121787.553,210.59
512816.36,1121757.499,210.57
512815.288,1121760.276,210.61
512814.717,1121758.469,210.71
512796.074,1121829.02,210.59
512814.096,1121753.514,210.61
512796.697,1121819.698,210.4
512804.629,1121787.716,210.5
512812.765,1121754.912,210.85
512811.244,1121757.861,210.8
512805.642,1121772.103,210.91
512794.61,1121812.063,210.49
512809.116,1121750.125,210.93
512801.327,1121782.427,210.56
512801.593,1121778.596,211.12
512798.419,1121787.574,210.71
512788.464,1121830.417,210.6
512790.951,1121815.374,210.52
512788.64,1121824.847,210.5
512796.147,1121787.258,210.8
512788.065,1121820.751,210.6
512794.215,1121788.48,210.86
512794.886,1121785.366,211.1
512794.833,1121784.897,211.02
512792.686,1121793.348,210.65
512800.484,1121754.338,210.95
512784.056,1121830.524,210.63
512800.398,1121750.159,211.97
512784.482,1121826.592,210.6
512792.279,1121784.062,211.04
512790.564,1121789.772,210.83
512790.556,1121788.512,210.81
512782.802,1121825.023,210.82
512780.744,1121835.043,210.53
512792.561,1121774.683,210.81
512784.753,1121813.783,210.52
512793.069,1121771.08,210.88
512793.476,1121768.998,210.98
512794.482,1121760.294,210.75
512779.942,1121834.648,210.58
512783.71,1121814.869,210.54
512783.903,1121813.828,210.43
512780.746,1121830.394,210.83
512783.893,1121813.758,210.46
512792.309,1121769.455,210.78
512780.647,1121830.555,210.73
512781.756,1121823.999,210.6
512794.913,1121754.002,210.85
512781.359,1121824.412,210.55
512787.893,1121789.548,210.83
512790.826,1121773.893,211.04
512781.835,1121822.109,210.61
512784.536,1121806.236,210.58
512790.784,1121768.685,210.86
512785.165,1121797.853,210.73
512778.878,1121832.325,210.69
512792.353,1121757.087,210.86
512791.816,1121759.28,210.87
512778.664,1121831.677,210.86
512779.669,1121825.942,210.78
512782.274,1121810.709,210.55
512782.999,1121806.545,210.52
512783.916,1121801.34,210.56
512788.442,1121774.708,210.9
512789.058,1121769.215,211.08
512778.979,1121827.596,210.7
512791.946,1121752.821,211.17
512788.465,1121771.988,210.96
512789.276,1121767.294,211.27
512778.951,1121824.686,210.65
512779.135,1121823.646,210.87
512788.958,1121766.046,211.34
512776.861,1121834.347,210.75
512790.314,1121754.01,210.7
512779.346,1121819.045,210.61
512779.535,1121815.515,210.84
512779.621,1121814.994,210.77
512777.686,1121827.024,210.74
512779.641,1121815.014,210.92
512781.681,1121798.815,210.72
512788.622,1121755.251,210.94
512776.729,1121829.129,210.67
512777.143,1121826.507,210.85
512775.606,1121835.135,210.69
512777.67,1121821.295,210.65
512785.166,1121770.459,210.89
512777.725,1121818.855,210.63
512787.239,1121754.749,211.11
512777.823,1121815.225,210.67
512779.851,1121802.015,210.57
512784.981,1121767.99,210.91
512784.512,1121769.723,211.05
512786.644,1121755.493,211.29
512779.801,1121800.266,210.61
512779.63,1121800.107,210.65
512778.669,1121804.842,210.64
512784.222,1121764.856,211.45
512778.201,1121805.185,210.59
512775.997,1121819.046,210.62
512777.339,1121809.639,210.76
512775.48,1121822.788,210.76
512775.844,1121820.176,210.79
512775.987,1121819.136,210.63
512776.802,1121813.382,210.72
512773.692,1121834.477,210.8
512776.479,1121814.594,210.61
512777.801,1121805.187,210.72
512774.195,1121828.445,210.77
512774.702,1121824.773,210.73
512782.563,1121768.285,211.63
512781.022,1121777.813,210.87
512782.688,1121765.805,211.81
512773.555,1121831.608,210.69
512774.483,1121824.794,210.63
512782.127,1121768.798,211.48
512773.075,1121833.321,210.63
512780.306,1121779.947,210.99
512783.001,1121759.844,211.34
512782.152,1121764.769,211.67
512776.028,1121809.457,210.7
512782.297,1121762.328,211.42
512774.929,1121816.053,210.54
512774.978,1121815.923,210.6
512782.972,1121755.065,211.35
512773.443,1121826.42,210.6
512776.784,1121800.784,210.7
512779.792,1121777.74,211
512774.05,1121821.047,210.65
512779.679,1121775.572,211.03
512777.167,1121794.783,210.75
512772.12,1121832.477,210.76
512773.379,1121822.521,210.73
512772.033,1121831.288,210.82
512772.824,1121825.004,210.86
512773.158,1121822.373,211.04
512781.394,1121756.915,211.9
512781.61,1121754.674,211.09
512771.11,1121837.202,210.7
512772.739,1121824.075,210.93
512773.329,1121819.372,210.84
512775.977,1121797.92,210.73
512771.21,1121835.602,210.58
512771.865,1121828.359,210.65
512780.049,1121759.293,211.18
512778.349,1121768.991,211.56
512779.537,1121758.966,211.55
512773.035,1121812.165,210.62
512779.135,1121760.288,211.68
512770.98,1121829.095,210.64
512771.464,1121824.892,210.72
512772.735,1121812.157,210.72
512774.615,1121795.939,210.94
512777.406,1121771.806,211.07
512771.103,1121821.485,210.7
512773.283,1121802.106,210.65
512774.412,1121792.161,210.99
512771.122,1121821.325,210.64
512773.282,1121801.946,210.67
512769.958,1121830.331,210.6
512771.066,1121820.356,210.61
512774.666,1121787.89,211.15
512770.74,1121822.577,210.72
512772.302,1121808.431,210.71
512777.321,1121762.799,211.42
512769.441,1121832.433,210.67
512774.703,1121784.241,211.22
512772.643,1121802.11,210.75
512768.975,1121834.696,210.7
512772.327,1121802.632,210.75
512776.874,1121760.132,211.7
512769.023,1121831.146,210.58
512770.809,1121814.359,210.59
512772.028,1121802.823,210.74
512770.213,1121819.911,210.7
512773.463,1121789.027,211.38
512777.031,1121753.112,211.15
512770.621,1121811.33,211.02
512770.781,1121809.76,210.79
512769.974,1121816.673,210.78
512771.039,1121806.199,210.79
512768.861,1121825.968,210.81
512772.591,1121788.783,211.27
512769.976,1121812.124,210.9
512770.032,1121811.604,210.96
512767.65,1121835.594,210.83
512771.357,1121796.159,210.85
512771.818,1121791.437,210.87
512767.9,1121830.713,210.72
512768.568,1121823.89,210.76
512768.615,1121823.37,210.59
512768.046,1121826.743,210.72
512768.704,1121819.92,210.77
512773.58,1121769.07,211.44
512774.435,1121760.117,211.62
512768.954,1121816.74,210.68
512772.138,1121781.787,211.08
512774.119,1121760.749,211.55
512767.874,1121826.494,210.73
512773.729,1121764.08,211.4
512773.973,1121761.439,211.35
512773.106,1121766.784,211.65
512774.184,1121755.099,211.16
512766.887,1121833.449,210.6
512766.767,1121833.43,210.56
512771.029,1121786.733,211.06
512774.298,1121750.9,211.48
512769.142,1121806.59,210.95
512767.095,1121824.929,210.61
512767.74,1121817.577,210.75
512767.633,1121818.137,210.63
512768.439,1121804.575,210.77
512768.852,1121798.584,210.81
512770.139,1121783.389,211.16
512766.639,1121823.892,210.73
512767.076,1121818.651,210.62
512769.842,1121785.61,210.97
512766.23,1121825.795,210.68
512765.344,1121836.148,210.71
512765.558,1121833.507,210.71
512771.164,1121763.086,211.27
512769.623,1121780.892,211.07
512768.457,1121791.258,211.29
512769.022,1121780.666,211.16
512770.198,1121765.402,211.16
512764.716,1121833.152,210.77
512768.264,1121785.85,211.11
512765.778,1121817.309,210.69
512766.323,1121809.967,210.82
512766.36,1121809.437,210.86
512765.507,1121820.39,210.67
512767.141,1121798.364,210.86
512764.673,1121827.814,210.58
512769.245,1121764.818,211.46
512769.926,1121755.286,211.4
512766.528,1121801.048,210.77
512768.993,1121764.51,211.28
512769.481,1121757.678,211.67
512763.57,1121837.009,210.53
512764.609,1121822.265,210.8
512766.511,1121794.999,211.02
512763.581,1121837.189,210.57
512764.107,1121828.497,210.61
512767.483,1121779.196,211.37
512764.436,1121818.467,210.69
512764.757,1121813.746,210.79
512765.067,1121809.025,211.03
512764.92,1121807.776,210.96
512763.98,1121817.58,210.87
512767.059,1121768.751,211.07
512767.292,1121762.69,211.31
512763.874,1121816.551,210.76
512766.753,1121769.342,211.13
512763.046,1121824.934,210.72
512763.761,1121812.862,210.84
512766.988,1121758.823,212.09
512767.015,1121758.313,212.22
512763.721,1121812.792,210.83
512765.169,1121788.148,211.02
512763.069,1121822.245,210.66
512764.444,1121798.631,210.93
512764.688,1121794.44,211.14
512764.206,1121797.343,211.07
512765.526,1121763.341,211.45
512764.169,1121788.155,211.13
512762.807,1121810.519,210.92
512763.513,1121796.897,211.13
512765.611,1121755.942,211.97
512761.664,1121827.942,210.87
512761.976,1121821.651,210.71
512762.625,1121808.53,210.87
512762.883,1121803.29,210.96
512763.559,1121789.658,211.19
512763.955,1121776.068,211.13
512761.91,1121812.624,210.94
512762.114,1121808.433,210.8
512760.973,1121832.616,210.59
512761.997,1121810.524,210.98
512762.094,1121808.433,210.81
512762.086,1121807.114,210.84
512763.02,1121786.682,211.21
512763.593,1121774.091,211.26
512764.272,1121759.33,211.36
512760.92,1121830.486,210.76
512762.142,1121803.194,210.97
512760.372,1121835.619,210.61
512762.422,1121778.747,211.44
512760.599,1121823.71,210.7
512760.78,1121814.21,210.91
512762.709,1121755.56,212.01
512761.248,1121796.051,211.19
512761.265,1121795.531,211.22
512759.971,1121825.773,210.71
512760.708,1121797.664,211.13
512761.953,1121757.834,211.8
512760.51,1121797.885,211.11
512761.898,1121755.385,211.92
512759.418,1121823.527,210.78
512761.085,1121771.117,211.47
512759.804,1121813.127,211.03
512760.039,1121805.797,210.97
512759.31,1121815.779,210.85
512760.713,1121767.54,211.32
512758.92,1121831.948,210.65
512759.6,1121802.72,211.02
512760.235,1121779.151,211.35
512760.652,1121752.673,211.86
512758.565,1121837.729,210.73
512760.517,1121761.632,211.47
512760.335,1121759.734,211.6
512760.162,1121755.916,211.66
512758.605,1121826.351,210.72
512758.754,1121809.934,210.94
512758.736,1121815.063,210.83
512759.278,1121787.835,211.3
512759.169,1121783.016,211.28
512758.404,1121818.074,211.02
512758.225,1121836.082,210.55
512758.791,1121793.167,211.18
512758.828,1121791.077,211.36
512758.526,1121800.427,211.11
512758.735,1121770.961,211.63
512758.258,1121800.718,211.14
512758.075,1121788.962,211.35
512757.916,1121795.622,211.41
512757.981,1121819.057,210.86
512757.963,1121793.412,211.25
512757.955,1121770.946,211.8
512757.791,1121781.685,211.46
512757.754,1121772.477,211.45
512757.829,1121805.81,211
512757.468,1121774.668,211.36
512757.452,1121764.061,211.82
512757.834,1121819.577,210.85
512757.88,1121828.675,210.69
512757.36,1121818.99,210.85
512756.652,1121772.174,211.87
512757.183,1121822.721,210.9
512756.561,1121783.342,211.55
512756.904,1121813.154,210.95
512756.486,1121788.962,211.45
512756.522,1121806.268,211.11
512756.419,1121805.699,211.1
512756.97,1121833.64,210.65
512756.387,1121818.357,210.91
512755.254,1121777.262,211.39
512756.508,1121831.543,210.68
512755.942,1121809.531,211.03
512755.678,1121799.095,211.39
512756.245,1121829.425,210.7
512756,1121820.498,210.97
512754.465,1121772.457,211.65
512754.839,1121794.341,211.34
512754.903,1121799.809,211.44
512755.734,1121827.679,210.78
512754.732,1121802.92,211.31
512754.483,1121794.943,211.52
512754.673,1121804.78,211.19
512753.777,1121777.661,211.26
512753.402,1121768.735,211.75
512754.102,1121798.075,211.56
512753.762,1121796.327,211.57
512754.157,1121815.081,210.97
512752.756,1121777.557,211.41
512754.962,1121837.122,210.68
512754.104,1121814.571,210.92
512753.842,1121807.774,211.23
512754.689,1121835.014,210.82
512754.308,1121825.048,210.77
512753.419,1121805.647,211.26
512752.723,1121794.874,211.35
512753.67,1121825.342,210.84
512753.531,1121822.203,210.81
512751.904,1121783.631,211.73
512753.238,1121821.735,210.84
512751.19,1121774.857,211.65
512751.655,1121790.251,211.49
512751.616,1121795.29,211.51
512750.3,1121766.644,211.87
512751.341,1121794.502,211.67
512751.248,1121792.423,211.63
512749.64,1121758.56,212.17
512752.278,1121815.202,211.09
512752.479,1121826.799,210.84
512752.46,1121830.108,210.75
512751.003,1121801.393,211.73
512749.534,1121772.288,211.84
512749.067,1121762.912,212.13
512752.03,1121830.221,210.74
512751.101,1121812.45,211.16
512748.561,1121763.565,212.31
512752.156,1121834.329,210.65
512751.386,1121819.657,210.89
512751.016,1121816.52,211
512749.083,1121780.089,211.49
512748.35,1121766.576,212.01
512750.988,1121818.46,210.89
512750.819,1121815.321,211.16
512749.296,1121787.226,211.69
512748.673,1121781.721,211.8
512747.299,1121756.714,212.17
512750.945,1121829.288,210.79
512748.367,1121784.003,211.86
512749.512,1121809.351,211.31
512747.565,1121775.599,211.88
512751.023,1121835.516,210.75
512749.615,1121811.47,211.13
512748.176,1121787.063,211.78
512746.108,1121751.633,211.97
512750.323,1121825.702,211.02
512748.985,1121803.295,211.61
512750.031,1121827.064,210.88
512747.977,1121797.052,211.6
512746.291,1121770.058,212.01
512750.437,1121837.679,210.7
512748.5,1121807.357,211.43
512748.896,1121817.993,210.97
512748.421,1121810.707,211.23
512748.739,1121816.914,211.01
512749.882,1121836.923,210.69
512748.812,1121820.703,210.88
512746.212,1121789.585,211.83
512747.947,1121816.499,211.07
512746.629,1121797.271,211.65
512748.539,1121833.132,210.8
512747.838,1121823.188,211.04
512745.877,1121796.905,211.75
512747.36,1121820.242,211.03
512744.923,1121786.503,212.01
512747.101,1121818.724,211.02
512742.559,1121756.504,212.93
512742.296,1121752.796,212.4
512747.04,1121821.843,210.92
512742.219,1121756.526,213.07
512746.103,1121809.402,211.35
512745.167,1121798.579,211.65
512742.358,1121761.254,212.24
512747.442,1121830.349,210.83
512746.126,1121813.141,211.23
512744.549,1121792.404,211.81
512742.178,1121761.305,212.37
512746.383,1121820.728,211.13
512742.863,1121775.108,212.28
512742.71,1121773.04,212.33
512741.266,1121754.372,212.91
512746.916,1121827.753,211.03
512744.832,1121802.681,211.62
512740.657,1121751.266,212.64
512746.892,1121833.622,210.82
512744.659,1121806.981,211.52
512744.28,1121802.324,211.66
512740.96,1121761.483,212.97
512745.803,1121822.261,210.9
512746.697,1121834.433,210.71
512745.574,1121820.853,211.09
512745.521,1121820.333,211.17
512740.629,1121761.345,213.08
512743.387,1121798.47,211.7
512742.782,1121791.226,211.88
512742.696,1121790.196,211.98
512740.225,1121760.747,213.27
512739.437,1121751.324,212.73
512745.734,1121827.29,211.12
512744.106,1121808.064,211.47
512739.253,1121750.585,212.88
512744.699,1121816.789,211.14
512739.086,1121750.996,212.77
512744.522,1121815.59,211.13
512742.961,1121797.443,211.82
512745.344,1121828.962,210.87
512738.474,1121750.71,212.98
512742.95,1121803.942,211.74
512739.845,1121768.818,212.71
512739.479,1121764.631,212.27
512745.666,1121835.819,210.74
512738.944,1121763.814,212.21
512741.585,1121793.272,211.88
512745.347,1121835.981,210.74
512741.971,1121799.089,211.75
512739.838,1121775.867,212.62
512744.38,1121826.639,211.17
512743.383,1121815.727,211.22
512742.997,1121811.58,211.45
512742.805,1121809.512,211.46
512738.885,1121767.174,212.81
512743.596,1121821.165,211.02
512744.206,1121827.65,210.98
512741.372,1121797.573,211.86
512744.65,1121833.166,210.82
512740.868,1121793.737,211.93
512740.473,1121789.61,212.17
512742.822,1121817.26,211.15
512740.699,1121795.497,212.03
512737.925,1121767.16,212.88
512738.9,1121779.332,212.7
512742.672,1121820.46,211.13
512741.948,1121813.196,211.32
512741.276,1121806.462,211.64
512737.453,1121768.343,213.1
512736.366,1121757.482,213.17
512743.346,1121827.545,211.04
512742.771,1121821.83,211.06
512736.202,1121756.753,213.03
512743.191,1121826.836,211.24
512740.297,1121798.349,211.94
512737.785,1121773.63,212.85
512740.522,1121804.037,211.79
512738.608,1121785.492,212.51
512743.564,1121833.822,210.8
512743.424,1121833.793,210.85
512742.054,1121820.774,211.16
512741.15,1121815.241,211.32
512738.625,1121791.501,212.25
512738.455,1121789.962,212.4
512737.798,1121783.788,212.59
512737.744,1121783.288,212.68
512734.943,1121758.65,213.09
512742.152,1121828.582,210.92
512738.18,1121792.384,212.14
512736.762,1121779.535,212.92
512742.738,1121832.868,210.87
512742.103,1121827.133,211.15
512738.906,1121798.168,211.87
512737.424,1121784.8,212.42
512742.85,1121834.677,210.84
512742.151,1121828.422,210.96
512734.62,1121761.402,213.33
512735.675,1121773.573,213.12
512735.053,1121768.358,213.28
512733.647,1121755.949,212.97
512734.832,1121768.119,213.23
512734.715,1121767.09,213.14
512740.834,1121822.251,211.22
512739.125,1121807.775,211.72
512736.772,1121787.713,212.51
512737.116,1121791.7,212.32
512734.996,1121773.737,213.13
512741.021,1121825.1,211
512738.923,1121807.516,211.88
512740.582,1121823.643,211.06
512737.547,1121798.346,211.93
512732.183,1121753.598,213.1
512741.594,1121832.125,210.88
512732.144,1121755.408,213.16
512737.562,1121800.786,211.71
512736.618,1121795.153,212.06
512739.277,1121817.812,211.25
512734.872,1121782.876,213.02
512736.535,1121797.903,212.04
512735.032,1121786.114,212.77
512731.627,1121759.15,213.88
512732.24,1121764.576,212.99
512735.942,1121794.247,212.33
512735.145,1121788.103,212.69
512734.084,1121779.921,213.09
512730.641,1121753.218,213.38
512730.578,1121752.698,213.3
512731.915,1121765.267,212.76
512730.436,1121754.009,213.58
512738.696,1121817.745,211.31
512738.287,1121814.659,211.34
512735.854,1121796.157,212.19
512730.18,1121753.11,213.45
512738.198,1121814.789,211.33
512737.716,1121811.173,211.56
512734.854,1121789.635,212.8
512733.91,1121782.472,212.9
512731.603,1121765.039,212.9
512737.448,1121811.474,211.5
512733.339,1121780.716,213.02
512731.222,1121764.822,213.02
512731.149,1121764.332,213.35
512730.814,1121761.805,213.79
512731.121,1121764.612,213.17
512740.555,1121835.421,210.89
512736.6,1121806.85,211.77
512736.39,1121805.312,211.82
512739.619,1121831.247,211.06
512739.054,1121827.111,211.04
512736.52,1121808.531,211.71
512732.95,1121782.418,212.94
512732.668,1121780.38,213.16
512739.537,1121830.958,211.11
512739.215,1121832.139,210.93
512733.745,1121793.041,212.38
512737.678,1121821.171,211.41
512729.793,1121766.49,213.23
512737.731,1121823.34,211.2
512734.659,1121801.753,211.89
512738.986,1121833.911,210.9
512738.683,1121831.823,211.04
512733.167,1121793.264,212.43
512737.666,1121824.241,211.14
512735.149,1121806.729,211.95
512734.125,1121799.567,211.76
512730.512,1121774.544,213.36
512733.546,1121796.391,212.16
512732.063,1121786.182,212.63
512727.553,1121755.056,214.05
512735.401,1121810.217,211.67
512730.694,1121778.042,213.41
512736.3,1121818.31,211.3
512738.042,1121830.097,211.35
512737.896,1121829.078,211.19
512731.287,1121785.157,212.53
512736.457,1121821.109,211.3
512736.609,1121824.567,211.2
512734.138,1121808.115,211.83
512737.641,1121831.509,211.13
512736.713,1121825.326,211.07
512734.618,1121811.432,211.6
512734.232,1121808.865,211.82
512733.534,1121804.26,212.03
512729.761,1121779.278,213.35
512736.323,1121823.669,211.27
512729.112,1121776.133,213.47
512736.422,1121825.128,211.11
512731.494,1121792.825,212.56
512727.921,1121769.401,213.49
512734.281,1121813.463,211.59
512729.886,1121784.866,213.09
512728.948,1121778.763,213.49
512735.036,1121820.857,211.25
512726.844,1121768.268,212.85
512730.483,1121794.201,212.5
512730.161,1121792.163,212.69
512726.717,1121770.318,213.79
512736.306,1121832.247,211.15
512735.734,1121828.642,211.06
512734.995,1121823.987,211.44
512734.277,1121819.382,211.3
512728.296,1121781.617,213.3
512736.998,1121837.502,210.93
512736.26,1121832.848,210.99
512731.371,1121802.054,212.09
512734.158,1121821.183,211.23
512732.599,1121811.434,211.78
512730.311,1121797.131,212.32
512726.734,1121774.767,213.68
512736.435,1121835.286,210.96
512726.579,1121773.969,213.74
512730.392,1121798.84,212.18
512730.308,1121798.331,212.26
512724.062,1121759.707,214.02
512729.973,1121797.403,212.29
512725.192,1121767.928,213.54
512734.195,1121825.452,211.39
512733.446,1121820.827,211.42
512730.028,1121799.872,211.81
512726.631,1121779.057,213.49
512726.547,1121778.538,213.53
512735.29,1121832.943,211.11
512728.024,1121792.606,212.83
512727.931,1121792.097,212.95
512725.999,1121780.431,213.55
512734.779,1121834.356,211
512733.482,1121826.626,211.17
512730.991,1121811.744,211.96
512730.898,1121811.245,211.94
512724.93,1121775.678,213.71
512722.626,1121761.975,214.11
512732.963,1121826.729,211.25
512725.514,1121782.903,213.31
512725.108,1121783.396,213.2
512732.232,1121826.663,211.29
512722.83,1121772.282,214.07
512725.103,1121785.935,213.29
512719.029,1121750.9,213.81
512726.677,1121796.274,212.53
512726.583,1121795.774,212.58
512719.07,1121752.629,213.48
512732.982,1121833.118,211.14
512730.288,1121817.727,211.58
512725.024,1121787.725,212.97
512732.857,1121833.868,211.08
512732.67,1121832.83,211.19
512723.885,1121782.903,213.38
512722.786,1121778.191,213.76
512719.461,1121759.415,213.65
512726.46,1121800.074,211.83
512718.311,1121754.463,213.65
512726.356,1121801.085,212.32
512718.819,1121759.039,213.47
512718.094,1121754.984,213.58
512728.859,1121816.206,211.66
512725.461,1121798.631,212.02
512730.824,1121830.151,211.16
512726.903,1121808.7,212.2
512730.783,1121829.962,211.15
512720.444,1121774.616,214
512719.69,1121770.552,213.81
512731.58,1121836.056,211.04
512729.771,1121826.289,211.38
512727.216,1121812.507,212.03
512727.19,1121814.737,211.91
512722.558,1121789.93,212.98
512716.903,1121759.611,213.65
512730.55,1121834.292,211.25
512727.087,1121815.897,211.73
512726.798,1121814.369,211.96
512720.038,1121778.488,213.89
512729.802,1121832.997,211.43
512720.813,1121785.812,213.63
512724.434,1121805.556,212.45
512722.502,1121795.459,212.69
512729.98,1121835.886,211.17
512724.887,1121809.352,212.3
512722.367,1121796.2,212.46
512722.264,1121795.691,212.64
512721.882,1121793.684,212.93
512719.765,1121782.869,213.66
512717.152,1121769.297,214.27
512728.488,1121829.086,211.33
512726.123,1121816.853,211.69
512721.405,1121792.557,213.11
512716.727,1121768.42,214.4
512715.251,1121760.831,214.24
512726.014,1121817.014,211.67
512721.604,1121795.725,212.17
512728.449,1121830.876,211.22
512728.341,1121831.167,211.28
512717.484,1121776.044,214.1
512725.561,1121818.146,211.79
512723.952,1121810.018,212.31
512721.661,1121798.404,212.63
512716.182,1121770.753,214.16
512728.583,1121834.844,211.24
512717.575,1121779.513,213.99
512715.756,1121771.446,214.06
512727.727,1121832.08,211.26
512712.101,1121754.251,213.78
512715.929,1121775.244,214.18
512719.359,1121793.149,213.1
512719.683,1121795.417,211.93
512717.528,1121784.872,213.62
512710.219,1121750.704,214.59
512720.338,1121801.112,212.66
512724.854,1121823.4,211.49
512726.375,1121831.759,211.37
512716.844,1121785.786,213.58
512714.247,1121773.255,214.25
512710.909,1121757.108,213.75
512721.255,1121807.305,212.59
512715.816,1121781.193,213.85
512716.295,1121784.33,213.73
512725.188,1121827.347,211.32
512718.204,1121794.006,212.63
512709.253,1121751.32,214.15
512713.752,1121774.027,214.34
512725.667,1121830.493,211.47
512716.502,1121787.118,213.67
512723.46,1121821.069,211.61
512714.718,1121779.84,214.13
512717.386,1121794.321,211.96
512708.296,1121751.655,214.09
512726.415,1121836.607,211.2
512720.876,1121810.706,212.49
512717.288,1121794.632,211.91
512724.282,1121827.932,211.36
512714.196,1121781.123,214.01
